2019-09-28 00:40:18,8088.554754098359,8088.554754098359
2019-09-28 00:55:27,8088.554754098359,8088.554754098359
2019-09-28 00:56:29,8088.554754098359,8088.554754098359
2019-09-28 00:57:27,8088.554754098359,8088.554754098359
2019-09-28 00:58:21,8088.554754098359,8088.554754098359
2019-09-28 01:02:30,8088.554754098359,8088.554754098359
2019-09-28 01:04:27,8088.554754098359,8088.554754098359
2019-09-28 01:05:23,8088.554754098359,8088.554754098359
2019-09-28 01:06:32,8088.554754098359,8088.554754098359
2019-09-28 01:17:29,8088.554754098359,8088.554754098359
2019-09-28 01:19:36,8088.554754098359,8088.554754098359
2019-09-28 01:20:30,8088.554754098359,8088.554754098359
2019-09-28 01:21:35,8088.554754098359,8088.554754098359
2019-09-28 01:23:29,8088.554754098361,8088.554754098359
2019-09-28 01:25:28,8088.554754098361,8088.554754098359
2019-09-28 01:27:35,8088.554754098361,8088.554754098359
2019-09-28 01:30:28,8088.554754098361,8088.554754098359
2019-09-28 01:35:42,8088.554754098358,8088.554754098359
2019-09-28 01:36:36,8088.554754098361,8088.554754098359
2019-09-28 01:39:40,8088.554754098358,8088.554754098359
2019-09-28 01:40:44,8088.554754098358,8088.554754098359
2019-09-28 01:42:34,8088.554754098358,8088.554754098359
2019-09-28 01:43:43,8088.554754098358,8088.554754098359
2019-09-28 01:46:44,8088.554754098358,8088.554754098359
2019-09-28 01:47:47,8088.554754098358,8088.554754098359
2019-09-28 01:51:47,8088.554754098359,8088.554754098359
2019-09-28 01:54:39,8088.554754098359,8088.554754098359
2019-09-28 02:01:50,8088.554754098359,8088.554754098359
2019-09-28 02:04:45,8088.554754098359,8088.554754098359
2019-09-28 02:07:53,8088.554754098359,8088.554754098359
2019-09-28 02:08:43,8088.554754098359,8088.554754098359
2019-09-28 02:09:42,8088.554754098359,8088.554754098359
2019-09-28 02:10:44,8088.554754098359,8088.554754098359
2019-09-28 02:11:49,8088.554754098359,8088.554754098359
2019-09-28 02:13:53,8088.554754098359,8088.554754098359
2019-09-28 02:16:52,8088.554754098359,8088.554754098359
2019-09-28 02:18:47,8088.554754098359,8088.554754098359
2019-09-28 02:22:49,8088.554754098361,8088.554754098359
2019-09-28 02:23:48,8088.554754098361,8088.554754098359
2019-09-28 02:25:52,8088.554754098361,8088.554754098359
2019-09-28 02:32:51,8088.554754098358,8088.554754098359
2019-09-28 02:35:57,8088.554754098355,8088.554754098359
2019-09-28 02:41:04,8088.554754098361,8088.554754098359
2019-09-28 02:44:03,8088.554754098361,8088.554754098359
2019-09-28 02:46:00,8088.554754098361,8088.554754098359
2019-09-28 02:49:01,8088.554754098361,8088.554754098359
2019-09-28 02:56:02,8088.554754098358,8088.554754098359
2019-09-28 03:02:01,8088.554754098358,8088.554754098359
2019-09-28 03:03:05,8088.554754098358,8088.554754098359
2019-09-28 03:05:09,8088.554754098358,8088.554754098359
2019-09-28 03:12:10,8088.554754098359,8088.554754098359
2019-09-28 03:13:05,8088.554754098359,8088.554754098359
2019-09-28 03:14:07,8088.554754098359,8088.554754098359
2019-09-28 03:16:13,8088.554754098358,8088.554754098359
2019-09-28 03:18:09,8088.554754098358,8088.554754098359
2019-09-28 03:22:08,8088.554754098361,8088.554754098359
2019-09-28 03:29:15,8088.554754098361,8088.554754098359
2019-09-28 03:34:18,8088.554754098361,8088.554754098359
