"16092607","NaN"
"15090411","NaN"
"18120208","4106.042"
"15080601","NaN"
"16081807","574.8995833333332"
"16122301","882.4698333333334"
"18121707","3340.329833333331"
"17050405","NaN"
"15081303","NaN"
"16011804","NaN"
"15032910","NaN"
"17081807","4253.764916666665"
"16112811","NaN"
"16061502","682.4832500000003"
"16013109","NaN"
"15061404","NaN"
"16090901","NaN"
"18031009","9185.424583333335"
"15070607","NaN"
"16091806","NaN"
"16102808","NaN"
"16022703","NaN"
"17051611","1750.3470833333329"
"17070908","2549.641166666667"
"18032409","NaN"
"15040501","NaN"
"16010503","NaN"
"16011502","NaN"
"16080501","NaN"
"18120811","3344.4459999999985"
"18020506","7739.052500000002"
"16100805","NaN"
"17022410","NaN"
"18011303","14274.805750000005"
"18031310","9179.006499999998"
"18022702","10503.906666666668"
"15053007","NaN"
"18042705","9224.43525"
"18081608","6346.7193333333325"
"16120812","NaN"
"18072702","7896.663083333333"
"16071911","NaN"
"18102609","6394.0920833333375"
"15041708","NaN"
"15120610","NaN"
"16120204","770.3484166666661"
"15022204","NaN"
"15110602","370.5767500000001"
"15050212","NaN"
"18110506","6401.507500000002"
"17040910","NaN"
"17050711","1596.825250000001"
"17090906","4324.840999999998"
"16101403","NaN"
"18032607","8202.43083333333"
"17041301","1205.6976666666667"
"17062010","2690.034583333334"
"16070408","NaN"
"18051903","8262.574583333333"
"18101209","6214.6922499999955"
"15080304","NaN"
"15111507","NaN"
"16082310","NaN"
"16110912","725.5035833333333"
"18081810","6429.461249999994"
"17112302","8217.514083333337"
"16082108","NaN"
"18070902","6710.533833333328"
"17010701","894.929"
"15061503","NaN"
"18032008","8669.316416666661"
"18111802","5519.495083333332"
"16040609","NaN"
"15110206","NaN"
"15111403","333.15566666666655"
"17060611","2870.954"
"18052209","8251.575083333335"
"16112910","NaN"
"16111209","NaN"
"18011407","13708.875999999995"
"16080704","595.7246666666665"
"18120708","3397.232583333332"
"15050302","NaN"
"18051408","8556.89841666667"
"18101308","6199.85900000001"
"16032310","NaN"
"15110607","374.51874999999995"
"15020805","NaN"
"16010508","NaN"
"16100107","NaN"
"18013009","10523.613583333332"
"15122109","NaN"
"15041505","NaN"
"17032301","NaN"
"18092804","6674.588250000002"
"18110501","6416.630166666669"
"17022203","NaN"
"15012601","NaN"
"18090603","6419.527333333332"
"18121405","3224.209166666667"
"17081505","4192.520999999998"
"18032706","7968.2985000000035"
"15011706","NaN"
"16021010","NaN"
"15091109","NaN"
"18040108","6834.680916666667"
"16071010","NaN"
"18020907","8267.549416666665"
"17082103","4048.706833333335"
"15063006","NaN"
"17011705","NaN"
"16051210","NaN"
"15052706","NaN"
"15020201","NaN"
"16040212","NaN"
"15031010","NaN"
"18032503","8532.059583333337"
"18102401","6411.970833333334"
"17082108","3991.1692499999976"
"16033102","NaN"
"17012704","NaN"
"16121505","778.8493333333333"
"16122112","803.8201666666668"
"18100903","6584.8591666666625"
"16032004","NaN"
"16031712","NaN"
"17082612","4335.344333333336"
"18033011","6992.996000000004"
"15010806","NaN"
"16051701","NaN"
"15120412","NaN"
"15030507","NaN"
"16082207","NaN"
"18080311","7389.117250000001"
"17062006","2622.195083333333"
"16050608","NaN"
"15081907","NaN"
"16102911","NaN"
"15032212","NaN"
"17090901","4368.0655000000015"
"15080412","NaN"
"17060409","2513.2960000000007"
"15102002","NaN"
"16041806","431.24100000000004"
"15030304","NaN"
"16060206","536.6611666666668"
"17090410","4469.701583333331"
"15091910","NaN"
"16122608","NaN"
"18111311","6281.334166666664"
"18041710","8016.840083333334"
"18020803","8216.788333333334"
"18073111","7862.082416666663"
"15101107","NaN"
"17110610","7219.482000000004"
"15111309","NaN"
"15122203","NaN"
"16060102","NaN"
"17072410","2754.6859166666663"
"15072312","NaN"
"16021704","NaN"
"15122906","NaN"
"16072406","NaN"
"17092710","4055.052416666673"
"18021712","10460.62266666666"
"16080411","NaN"
"18120505","3801.4172499999986"
"16020903","NaN"
"16033012","NaN"
"18121603","3210.982833333335"
"17092909","4119.256500000002"
"17071411","2255.0493333333343"
"16020507","NaN"
"15121704","452.22025000000025"
"17020705","NaN"
"16121401","NaN"
"15062412","NaN"
"16121708","790.0290000000002"
"15030606","NaN"
"15102601","NaN"
"17070304","2529.4155833333343"
"16122004","790.688416666667"
"18072504","8269.10875"
"17051706","1824.7227500000001"
"17012001","NaN"
"15122302","NaN"
"18100908","6589.539083333335"
"16031906","NaN"
"16122603","NaN"
"18021208","8582.027166666663"
"16032211","NaN"
"15052404","NaN"
"16061412","NaN"
"18081603","6298.582999999998"
"16012506","NaN"
"17112005","8120.481166666662"
"18080307","7420.147666666666"
"17032603","974.1230833333332"
"17122702","15871.112249999995"
"18090504","7194.84825"
"18021910","10964.117500000004"
"18042304","8878.113833333333"
"17072307","2798.269666666667"
"15081308","NaN"
"18050404","9632.98858333333"
"18102307","6396.070250000004"
"18082611","6664.059250000006"
"15121812","NaN"
"18011704","10146.149499999998"
"17040104","1090.7735833333331"
"17052002","NaN"
"18080609","6995.36033333333"
"16041603","NaN"
"16030105","NaN"
"18010511","16400.17533333333"
"15072907","NaN"
"17081109","3512.964166666668"
"15032104","NaN"
"17101002","4811.8744166666675"
"15112911","NaN"
"15012309","NaN"
"18082201","6564.953916666667"
"18102104","6441.07375"
"15041609","NaN"
"16071411","NaN"
"18082008","6467.26225"
"18012410","10999.108749999998"
"16073103","NaN"
"16102204","NaN"
"18072405","7965.240916666667"
"16030907","NaN"
"18082701","6696.827416666663"
"15020706","NaN"
"16042706","NaN"
"18093010","6560.959833333335"
"16072311","NaN"
"17061601","2445.5795833333336"
"15081407","NaN"
"17062709","2384.679333333333"
"15022407","NaN"
"16042805","NaN"
"16090401","NaN"
"18052812","7281.010333333329"
"15070602","NaN"
"15022209","NaN"
"15051108","NaN"
"15100405","NaN"
"15022709","NaN"
"18010502","15505.34391666667"
"17071006","2463.374750000001"
"18120406","3858.419999999999"
"17031609","NaN"
"15042202","NaN"
"15012205","NaN"
"15042612","NaN"
"16011101","NaN"
"15031312","NaN"
"15112704","NaN"
"18011001","14138.547583333335"
"16031302","NaN"
"15062606","NaN"
"17123012","14264.517166666663"
"18041107","6878.411333333334"
"18010705","16496.02816666667"
"15020602","NaN"
"18012302","10548.766583333334"
"18091909","6344.1807499999995"
"18040810","6958.2459999999965"
"15092612","NaN"
"16011908","NaN"
"18120302","4030.4190833333355"
"15091703","NaN"
"15052503","NaN"
"16123107","960.7587500000003"
"17021704","NaN"
"15063010","NaN"
"15040105","NaN"
"17102411","5612.775333333334"
"16112802","NaN"
"16121005","775.2348333333332"
"16101007","NaN"
"17081712","4372.770833333333"
"17011502","NaN"
"17101903","5651.610083333331"
"18080302","7404.278083333335"
"15020909","NaN"
"15042509","NaN"
"15062011","NaN"
"18060705","7696.655833333334"
"15012011","NaN"
"17061705","2508.8861666666658"
"17080209","2717.342833333334"
"18082503","6705.075333333331"
"17121109","17077.65175"
"17022712","NaN"
"17051305","1684.091083333334"
"15122212","NaN"
"17050612","NaN"
"17071506","2087.138333333334"
"17020511","NaN"
"18032904","7637.926083333333"
"18113003","4104.127416666667"
"17032211","1040.8490833333333"
"18120609","3717.9979166666685"
